"ExternalID";"Name";"NameDescription";"Price";"Sku";"Currency";"Categories";"Images";"Unit";"InStock";"IsAvailable";"Alias";"MetaTitle";"MetaDescription";"MetaKeywords";"ShortDescription";"Минимальный заказ";"Кратность"
"12242556";"Bouquet ""Douceur Pastel"" - Hydrangeas, Roses & Lisianthus";"Douceur Pastel - це ніжність у кожній пелюстці. У центрі - об’ємна рожева гортензія, яку доповнюють кремові та пудрові троянди, еустома, зелені акценти та витончене сезонне наповнення. Все це - у розкішному матовому рожево-бежевому пакуванні з атласною стрічкою. Букет ідеально підійде для визнання в почуттях, подяки чи натхнення. Коли дарувати: Пропозиція руки та серця День матері День народження або ювілей Просто сказати: “Ти важлива для мене” Упаковка: Матова дизайнерська обгортка, ніжна стрічка, листівка за бажанням Доставка: по Києву - день в день, по Україні - 1-2 дні";"2399";"8c7f73f9-badd-4b62-b74b-14ec5dae39c4";"UAH";"Букети";"https://www.nouvelamour.kiev.ua/Media/shop-29325/main page/зображення_viber_2025-08-17_21-25-28-104.jpg";"шт";"999";"Available";"shop/bouquet-douceur-pastel--hydrangeas-roses--lisianthus";"Bouquet ""Douceur Pastel"" - Hydrangeas, Roses & Lisianthus";"Bouquet ""Douceur Pastel"" - Hydrangeas, Roses & Lisianthus. Douceur Pastel - це ніжність у кожній пелюстці. У центрі - об’ємна рожева гортензія, яку доповню";"";"Douceur Pastel - це ніжність у кожній пелюстці. У центрі - об’ємна рожева гортензія, яку доповнюють кремові та пудрові троянди, еустома, зелені акценти та витончене сезонне наповнення. Все це - у розкішному матовому рожево-бежевому пакуванн";"1";"1"
"12242561";"Плюшевий котик ""Tom"" сидячий";"устрічайте котика Tom - ніжного, м’якого та дуже обіймального!Ідеальний подарунок для дітей, закоханих або просто для створення затишку вдома. Вишукане бежеве хутро, виразні оченята та дерев’яне сердечко з написом “Sweet Cat” створюють особливу атмосферу турботи. Іграшка має сидяче положення, що зручно для декору кімнати або полички. Розмір: 30 смМатеріал: поліестер, безпечний для дітейОсобливості: сидяча форма, м’яке наповнення, сердечко з написомВік: від 3 роківПакування: подарунковий пакет за бажанням";"650";"cadd21c7-e8bb-466e-bfda-b5e1b7897519";"UAH";"";"https://www.nouvelamour.kiev.ua/Media/shop-29325/main page/_grashka_pol_esterna_kotik_tom_sidyachiy_b_liy_bezh_30sm_.webp";"шт";"999";"Available";"shop/plyusheviy-kotik-tom-sidyachiy";"Плюшевий котик ""Tom"" сидячий";"Плюшевий котик ""Tom"" сидячий. устрічайте котика Tom - ніжного, м’якого та дуже обіймального!Ідеальний подарунок для дітей, закоханих або просто для створен";"";"устрічайте котика Tom - ніжного, м’якого та дуже обіймального!Ідеальний подарунок для дітей, закоханих або просто для створення затишку вдома. Вишукане бежеве хутро, виразні оченята та дерев’яне сердечко з написом “Sweet Cat” створюють особ";"1";"1"
"12242985";"Purple Elegance";"Purple Elegance - втілення розкоші та ніжності у квітах. Фіолетові гортензії, соковиті рожеві жоржини, витончені калли та сезонна зелень створюють гармонійну і стильну композицію. Упаковка у відтінку сливи з атласною стрічкою робить букет ще більш вишуканим. Коли дарувати: Весілля або ювілей День народження Романтичний сюрприз Офіційні привітання -У разі відсутності певних квітів, вони можуть бути замінені на ідентичні за стилем та якістю, навіть якщо їхня вартість вища. Ми завжди зберігаємо кольорову гаму, структуру та загальний вигляд композиції, щоб букет виглядав так само гармонійно та розкішно.";"2050";"141a1a54-9ec8-45a8-89be-a4ea4ea8057f";"UAH";"Букети";"https://www.nouvelamour.kiev.ua/Media/shop-29325/main page/зображення_viber_2025-08-17_21-25-27-849.jpg";"шт";"999";"Available";"shop/purple-elegance";"Purple Elegance";"Purple Elegance. Purple Elegance - втілення розкоші та ніжності у квітах. Фіолетові гортензії, соковиті рожеві жоржини, витончені калли та сезонна зелень с";"";"Purple Elegance - втілення розкоші та ніжності у квітах. Фіолетові гортензії, соковиті рожеві жоржини, витончені калли та сезонна зелень створюють гармонійну і стильну композицію. Упаковка у відтінку сливи з атласною стрічкою робить букет щ";"1";"1"
"12506342";"Éternelle Tendresse";"Букет «Éternelle Tendresse» - це втілення ніжності та витонченої елегантності. Ніжні квіти у відтінках пастельно-рожевого та чисто-білого гармонійно поєднані у стильну композицію, яка символізує любов, турботу та щирі почуття. Упакований у матовий дизайнерський папір та перев’язаний атласною стрічкою, цей букет стане ідеальним подарунком для дня народження, весілля, річниці чи як витончений жест уваги. ✨ Переваги: Сучасний і вишуканий флористичний дизайн Професійне складання для довшої свіжості Універсальний подарунок для будь-якої нагоди ⚠️ Важливо:У разі відсутності деяких квітів, вони можуть бути замінені на аналогічні або дорожчі без доплати з вашого боку.До кожного букета додається інструкція з догляду та спеціальний засіб для продовження свіжості квітів.";"2500";"99396ee7-a9a0-4af9-8c3b-d7e271205938";"UAH";"Букети";"https://www.nouvelamour.kiev.ua/Media/shop-29325/main page/IMG_6493.png";"шт";"999";"Available";"shop/eternelle-tendresse";"Éternelle Tendresse";"Éternelle Tendresse. Букет «Éternelle Tendresse» - це втілення ніжності та витонченої елегантності. Ніжні квіти у відтінках пастельно-рожевого та чисто-біл";"";"Букет «Éternelle Tendresse» - це втілення ніжності та витонченої елегантності. Ніжні квіти у відтінках пастельно-рожевого та чисто-білого гармонійно поєднані у стильну композицію, яка символізує любов, турботу та щирі почуття. Упакований у ";"1";"1"
"13281888";"Антуріум Розе - Екзотичний Квітковий Скарб";"Знайомтесь з Антуріумом Розе, витонченим і екзотичним рослиною, яка стане справжньою окрасою вашого інтер'єру. Ця рослина вражає своїми яскравими квітами у формі серця та яскравим листям, що додає нотки елегантності до будь-якого приміщення. Антуріум Розе є відмінним вибором для романтиків, адже його квіти символізують любов і пристрасть. Простий у догляді, він підходить навіть для новачків у садівництві. Ідеальний для розміщення на підвіконні або у вазі на столі. Подаруйте собі або близьким шматочок тропіків з Антуріумом Розе!";"900";"5cf46e1d-ffe2-42f3-b1c5-b787b2cc4886";"UAH";"Кімнатні рослини";"https://www.nouvelamour.kiev.ua/Media/shop-29325/main page/Folder/лілі.webp";"шт";"999";"Available";"shop/anturium-rose";"Антуріум Розе - Екзотичний Квітковий Скарб";"Антуріум Розе - Екзотичний Квітковий Скарб. Знайомтесь з Антуріумом Розе, витонченим і екзотичним рослиною, яка стане справжньою окрасою вашого інтер'єру. ";"";"Знайомтесь з Антуріумом Розе, витонченим і екзотичним рослиною, яка стане справжньою окрасою вашого інтер'єру. Ця рослина вражає своїми яскравими квітами у формі серця та яскравим листям, що додає нотки елегантності до будь-якого приміщення";"1";"1"
"13281890";"Антуріум Black";"Антуріум блек";"1800";"bdc338c3-18c0-4aa8-9480-e0ee24720d4c";"UAH";"Кімнатні рослини";"https://www.nouvelamour.kiev.ua/Media/shop-29325/main page/Folder/full_50d13d47-7d2e-4a4e-afab-b5b423358aa3_4d32b8cc-9415-4a96-b8b3-481ff25c1cf7.webp";"шт";"999";"Available";"shop/anturium-black";"Антуріум Black";"Антуріум Black. Антуріум блек";"";"Антуріум блек";"1";"1"
"13646979";"Букет “Éclat de Douceur”";"Ніжний букет у пастельних відтінках із рожевими лізіантусами, білими трояндами та евкаліптом. Втілення витонченості й гармонії - ідеальний подарунок для людини, яку хочеться обійняти поглядом. Оформлений у світло-рожеву упаковку, створений для моментів ніжності. У разі відсутності певних квітів флорист може замінити їх на аналогічні або вищого цінового класу, не змінюючи колірну гаму та форму композиції. До кожного букету додається інструкція з догляду та підживка у воду для продовження свіжості квітів.";"1900";"5f9205a8-cda3-461d-8c03-42ee1fb0e81e";"UAH";"Букети";"https://www.nouvelamour.kiev.ua/Media/shop-29325/Photoroom_20251022_143641.png";"шт";"999";"Available";"shop/buket-eclat-de-douceur";"Букет “Éclat de Douceur”";"Букет “Éclat de Douceur”. Ніжний букет у пастельних відтінках із рожевими лізіантусами, білими трояндами та евкаліптом. Втілення витонченості й гармонії - ";"";"Ніжний букет у пастельних відтінках із рожевими лізіантусами, білими трояндами та евкаліптом. Втілення витонченості й гармонії - ідеальний подарунок для людини, яку хочеться обійняти поглядом. Оформлений у світло-рожеву упаковку, створений ";"1";"1"
"draft-20260511184648-bx2rxm";"Petit Calin";"М'яке ведмежа у теплому бежевому відтінку має пухнасту фактуру та охайний декоративний шнурок на шиї. Така іграшка додає подарунку більше ніжності й домашнього тепла та добре звучить як окремий жест або мила деталь до квітів.";"650";"TY-165500";"UAH";"Іграшки";"https://res.cloudinary.com/dzvdtiolo/image/upload/v1778525209/nouvel-amour/products/draft-20260511184648-bx2rxm.jpg";"шт";"999";"Available";"petit-calin";"Petit Calin";"Petit Calin. М'яке ведмежа у теплому бежевому відтінку має пухнасту фактуру та охайний декоративний шнурок на шиї. Така іграшка додає подарунку більше ніжн";"";"М'яке ведмежа у теплому бежевому відтінку має пухнасту фактуру та охайний декоративний шнурок на шиї. Така іграшка додає подарунку більше ніжності й домашнього тепла та добре звучить як окремий жест або мила деталь до квітів.";"1";"1"
"draft-20260511190420-ez4g2c";"Petit Etoile";"М'яке ведмежа у теплому карамельному відтінку доповнене намистом із кольоровими елементами та зірочкою. Приємна на дотик іграшка додає подарунку домашнього тепла й м'якого, турботливого настрою.";"690";"TY-907307";"UAH";"Іграшки";"https://res.cloudinary.com/dzvdtiolo/image/upload/v1778526265/nouvel-amour/products/draft-20260511190420-ez4g2c.jpg";"шт";"999";"Available";"petit-etoile";"Petit Etoile";"Petit Etoile. М'яке ведмежа у теплому карамельному відтінку доповнене намистом із кольоровими елементами та зірочкою. Приємна на дотик іграшка додає подару";"";"М'яке ведмежа у теплому карамельному відтінку доповнене намистом із кольоровими елементами та зірочкою. Приємна на дотик іграшка додає подарунку домашнього тепла й м'якого, турботливого настрою.";"1";"1"
"11272622";"Автопарфум LOST CHERY";"Автопарфум LOST CHERY - ароматичний товар Nouvel Amour для дому, подарунка або доповнення до квітів. Додає атмосферу, стиль і завершеність композиції.";"280";"18759c62-7568-4928-81e0-91b7ca1ea4aa";"UAH";"Арома товари";"https://d3og57k1dk4307.cloudfront.net/nouvelflowersnow/original/services/ced756c7-1cf2-407e-b600-5a096a06feba.png";"шт";"999";"Available";"https://www.nouvelamour.kiev.ua/shop/avtoparfum-lost-chery/";"Автопарфум LOST CHERY";"Автопарфум LOST CHERY. Автопарфум LOST CHERY - ароматичний товар Nouvel Amour для дому, подарунка або доповнення до квітів. Додає атмосферу, стиль і заверш";"";"Автопарфум LOST CHERY - ароматичний товар Nouvel Amour для дому, подарунка або доповнення до квітів. Додає атмосферу, стиль і завершеність композиції.";"1";"1"
"salesbox-b2896209-ad18-428d-967d-654304a4c084";"Букет Élixir d’Amour";"Букет Élixir d’Amour now";"1970";"b2896209-ad18-428d-967d-654304a4c084";"UAH";"Квіти в коробках";"https://d3og57k1dk4307.cloudfront.net/nouvelflowersnow/original/services/c6288fdb-3c4d-4a3c-b50e-7a3ea06bad90.jpg";"шт";"999";"Available";"elixir-d-amour";"Букет Élixir d’Amour";"Букет Élixir d’Amour. Букет Élixir d’Amour now";"";"Букет Élixir d’Amour now";"1";"1"
"salesbox-72e68193-7e7b-4c28-b3f7-f4960c531c30";"Букет Ivory Silence";"Ivory Silence - це про спокій, який відчувається з першого погляду. Світла, витримана композиція в кремово-білих тонах створює відчуття чистоти, легкості та впевненого смаку.

Це букет для тих, хто обирає стриману естетику замість гучних рішень.
Він не привертає увагу - він формує враження.";"1960";"72e68193-7e7b-4c28-b3f7-f4960c531c30";"UAH";"Букети";"https://d3og57k1dk4307.cloudfront.net/nouvelflowersnow/original/services/4fe70638-09b2-4e67-828b-afa2e07b8629.png";"шт";"999";"Available";"ivory-silence";"Букет Ivory Silence";"Букет Ivory Silence. Ivory Silence - це про спокій, який відчувається з першого погляду. Світла, витримана композиція в кремово-білих тонах створює відчутт";"";"Ivory Silence - це про спокій, який відчувається з першого погляду. Світла, витримана композиція в кремово-білих тонах створює відчуття чистоти, легкості та впевненого смаку. Це букет для тих, хто обирає стриману естетику замість гучних ріш";"1";"1"
"codex-api-test-20260511123356";"TEST Codex API";"Технічний тест публікації SalesBox API. Товар створений як недоступний для продажу і призначений лише для перевірки інтеграції.";"1";"codex-api-test-20260511123356";"UAH";"Декор та подарунки";"https://www.nouvelamour.kiev.ua/Media/shop-29325/main%20page/b4.jpg";"шт";"999";"Unavailable";"test-codex-api";"TEST Codex API";"TEST Codex API. Технічний тест публікації SalesBox API. Товар створений як недоступний для продажу і призначений лише для перевірки інтеграції.";"";"Технічний тест публікації SalesBox API. Товар створений як недоступний для продажу і призначений лише для перевірки інтеграції.";"1";"1"
